Ht,Wt,Forty,Vertical,BenchReps,BroadJump,Cone,Shuttle,Draft_Position,Pos_CB,Pos_DB,Pos_DE,Pos_DT,Pos_EDGE,Pos_FB,Pos_FS,Pos_G,Pos_ILB,Pos_K,Pos_LB,Pos_LS,Pos_NT,Pos_OG,Pos_OL,Pos_OLB,Pos_OT,Pos_P,Pos_QB,Pos_RB,Pos_S,Pos_SS,Pos_TE,Pos_WR
73,219,4.54,35.5,21.0,125.0,7.04,4.14,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
79,289,4.83,30.0,23.0,128.0,7.46,4.62,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
74,204,4.62,31.0,21.0,116.0,6.75,4.08,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
76,309,5.0,27.5,34.0,111.0,7.55,4.62,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
72,189,4.52,34.5,19.0,120.0,7.19,4.35,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
74,226,4.6,35.0,16.0,125.0,6.87,4.12,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
74,251,4.7,33.0,23.0,118.0,7.0,4.32,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
72,193,4.36,38.5,21.0,132.0,7.19,4.35,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
74,261,4.67,33.0,35.0,114.0,7.46,4.19,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
79,332,4.7,23.5,22.0,115.0,7.19,4.35,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
75,280,4.84,32.5,29.0,113.0,7.55,4.56,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
75,240,4.7,31.0,25.0,118.0,7.19,4.35,3,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
77,312,5.44,25.5,18.0,100.0,8.02,4.75,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
77,258,4.7,33.0,18.0,114.0,7.12,4.33,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
75,226,4.93,34.5,21.0,123.0,6.96,4.25,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
76,307,5.16,26.5,26.0,106.0,7.55,4.73,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
70,188,4.54,34.5,15.0,121.0,7.19,4.35,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
67,180,4.7,33.0,15.0,115.0,7.19,4.35,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
75,232,5.08,27.0,21.0,105.0,7.32,4.45,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
69,196,4.37,33.5,17.0,121.0,7.19,4.35,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
71,202,4.55,31.0,12.0,116.0,6.87,4.21,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
69,192,4.55,32.5,11.0,119.0,7.23,4.43,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
71,213,4.5,35.5,15.0,125.0,7.19,4.35,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
74,225,4.8,30.0,21.0,114.0,6.88,4.08,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
75,208,4.4,30.5,10.0,121.0,7.05,4.19,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
75,334,5.84,24.5,21.0,96.0,8.51,5.38,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
71,189,4.56,29.5,11.0,117.0,7.01,4.2,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
74,266,4.7,33.0,24.0,115.0,7.19,4.35,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
70,189,4.62,34.5,18.0,120.0,7.19,4.35,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
72,210,4.7,33.0,21.0,115.0,7.19,4.35,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
71,202,4.48,37.5,10.0,121.0,6.57,4.22,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
80,307,5.18,28.5,21.0,105.0,7.52,4.58,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
78,295,4.85,28.5,23.0,112.0,7.69,4.53,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
70,214,4.53,36.0,15.0,120.0,7.26,4.56,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
67,173,4.42,36.0,11.0,123.0,6.64,4.15,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
74,250,4.59,33.0,24.0,122.0,7.48,4.62,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
74,240,4.61,33.0,23.0,121.0,7.15,4.39,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
69,214,4.49,35.5,21.0,121.0,6.93,4.28,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
76,224,4.4,44.0,17.0,141.0,7.19,4.35,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
72,223,4.67,35.0,24.0,126.0,7.19,4.35,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
72,206,4.35,38.0,21.0,136.0,6.94,4.12,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
75,309,5.36,27.0,21.0,102.0,8.13,4.73,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
72,190,4.74,30.0,10.0,112.0,6.85,4.12,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
75,264,4.79,32.5,14.0,114.0,7.25,4.43,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
77,319,5.18,30.5,23.0,109.0,7.73,4.58,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
75,253,4.88,30.5,22.0,117.0,7.25,4.47,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
70,200,4.28,37.5,13.0,124.0,7.06,4.22,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
74,212,4.42,35.0,21.0,125.0,7.19,4.35,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
72,232,4.78,33.0,18.0,116.0,7.19,4.38,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
76,246,4.64,37.5,21.0,133.0,6.97,4.34,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
71,199,4.7,43.5,18.0,133.0,7.19,4.35,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
74,243,5.3,25.5,21.0,99.0,7.19,4.35,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
73,268,4.83,30.5,27.0,110.0,7.19,4.35,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
75,258,4.72,31.5,25.0,128.0,7.26,4.4,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
71,213,4.65,35.0,14.0,120.0,6.99,4.34,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
75,298,4.7,33.0,24.0,115.0,7.19,4.35,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
77,253,4.84,27.0,17.0,112.0,7.37,4.45,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
74,219,4.55,36.0,14.0,126.0,7.11,4.29,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
71,213,4.46,35.5,19.0,128.0,7.19,4.35,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
71,233,4.65,33.0,30.0,116.0,7.26,4.37,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
74,226,4.82,31.0,21.0,110.0,7.14,4.31,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
75,242,4.64,30.0,23.0,123.0,7.06,4.37,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
76,264,4.97,28.0,18.0,109.0,7.55,4.59,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
78,310,5.15,27.0,26.0,107.0,7.89,4.81,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
71,241,4.84,31.5,20.0,117.0,7.19,4.34,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
68,176,4.48,33.5,5.0,117.0,7.19,4.35,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
73,313,5.13,31.5,33.0,105.0,7.65,4.66,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
72,186,4.6,31.0,11.0,115.0,7.0,4.39,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
78,310,4.7,33.0,25.0,115.0,7.19,4.35,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
72,193,4.42,36.5,21.0,129.0,6.77,4.19,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
73,237,4.52,36.5,24.0,133.0,7.01,4.37,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
68,205,4.76,30.5,16.0,116.0,7.18,4.46,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
72,230,4.7,33.0,21.0,115.0,7.19,4.35,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
75,214,4.7,33.0,21.0,115.0,7.19,4.35,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
75,194,4.52,37.0,21.0,124.0,6.83,4.13,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
72,232,4.58,34.5,18.0,122.0,6.89,4.21,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
76,248,4.61,35.0,30.0,123.0,6.94,4.4,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
76,270,4.86,30.0,21.0,110.0,7.05,4.51,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
75,220,4.62,31.5,13.0,120.0,6.77,4.46,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
71,189,4.47,34.0,13.0,130.0,7.19,4.35,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
78,322,5.15,26.0,21.0,106.0,7.81,4.82,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
76,280,4.89,31.5,25.0,114.0,7.19,4.35,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
70,231,4.93,32.0,19.0,114.0,7.27,4.34,3,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
73,216,4.7,26.5,8.0,112.0,7.22,4.54,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
71,188,4.22,37.0,21.0,133.0,7.19,4.35,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
73,213,4.51,35.0,10.0,113.0,6.99,4.28,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
76,312,5.54,26.5,19.0,97.0,7.6,4.47,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
72,189,4.65,31.5,12.0,114.0,6.93,4.46,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
75,228,4.93,27.0,21.0,105.0,7.23,4.47,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
75,213,4.7,33.0,21.0,115.0,7.19,4.35,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
71,196,4.31,37.0,18.0,119.0,7.09,4.33,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
77,253,4.7,33.0,22.0,121.0,7.19,4.35,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
70,193,4.61,31.0,13.0,116.0,7.19,4.49,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
77,243,4.69,28.0,17.0,121.0,7.46,4.33,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
77,331,5.55,23.0,21.0,98.0,8.19,5.06,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
78,278,4.79,32.5,24.0,121.0,7.09,4.38,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
78,343,5.44,20.5,19.0,97.0,7.87,4.78,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
69,177,4.51,35.0,10.0,120.0,6.92,4.02,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
75,261,4.9,28.0,20.0,105.0,7.21,4.41,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
76,319,5.35,32.0,28.0,110.0,7.71,4.56,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
82,309,5.42,26.0,21.0,97.0,7.61,5.01,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
73,296,5.24,27.0,22.0,105.0,7.53,4.57,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
75,248,4.62,38.0,22.0,127.0,7.19,4.18,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
71,223,4.7,29.0,22.0,108.0,7.3,4.56,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
73,215,4.54,32.5,15.0,120.0,7.19,4.35,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
75,264,4.77,29.5,21.0,117.0,7.18,4.39,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
77,252,4.69,29.0,21.0,116.0,7.19,4.35,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
75,195,4.51,36.0,21.0,130.0,7.19,4.35,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
72,234,4.75,28.0,24.0,111.0,7.65,4.45,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
71,204,4.49,34.0,21.0,124.0,7.19,4.35,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
73,188,4.6,31.5,5.0,114.0,6.94,4.56,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
71,188,4.52,34.0,11.0,120.0,6.81,4.35,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
68,181,4.51,32.0,11.0,116.0,6.77,4.0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
72,199,4.62,31.0,9.0,120.0,7.19,4.35,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
73,199,4.4,29.5,13.0,121.0,7.0,4.32,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
73,243,4.67,28.5,24.0,112.0,6.91,4.33,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
75,304,5.07,28.5,26.0,108.0,7.58,4.72,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
68,181,4.63,33.0,13.0,117.0,6.74,4.01,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
71,203,4.5,33.5,13.0,132.0,6.57,4.21,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
77,311,5.27,26.0,15.0,107.0,7.84,4.6,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
77,315,5.41,27.0,23.0,105.0,7.97,4.89,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
75,273,4.69,35.0,30.0,126.0,6.95,4.28,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
72,205,4.63,32.5,9.0,118.0,7.19,4.35,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
70,190,4.62,32.0,11.0,116.0,7.19,4.35,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
72,204,4.6,32.5,17.0,117.0,7.11,4.36,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
72,202,4.54,35.0,21.0,125.0,7.19,4.35,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
75,310,5.19,27.0,21.0,110.0,7.68,4.59,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
77,307,5.51,25.5,21.0,100.0,8.09,4.84,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
73,206,4.7,32.5,13.0,115.0,7.08,4.28,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
74,222,4.67,27.5,21.0,116.0,6.87,4.25,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
73,331,5.45,24.5,28.0,91.0,7.83,5.0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
73,204,4.56,33.0,17.0,118.0,7.19,4.35,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
79,321,5.61,26.0,18.0,103.0,8.35,5.17,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
72,190,4.7,33.0,21.0,115.0,7.19,4.35,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
73,228,4.67,33.5,21.0,121.0,7.19,4.39,3,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
75,305,4.99,28.5,28.0,111.0,7.69,4.39,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
76,219,4.7,34.0,21.0,115.0,7.19,4.35,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
76,280,4.7,33.0,18.0,115.0,7.19,4.35,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
74,310,4.96,28.0,25.0,107.0,7.89,4.96,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
75,309,4.7,33.0,25.0,115.0,7.19,4.35,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
74,221,4.66,32.5,21.0,119.0,6.95,4.31,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
76,252,4.69,37.0,21.0,128.0,6.79,4.13,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
77,229,4.79,33.0,21.0,118.0,6.92,4.21,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
72,178,4.7,33.0,21.0,115.0,7.19,4.35,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
79,306,5.48,20.5,15.0,105.0,7.19,5.01,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
71,192,4.47,32.0,16.0,119.0,6.9,4.32,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
72,194,4.59,36.0,21.0,123.0,7.19,4.35,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
68,185,4.44,32.5,8.0,120.0,7.17,4.37,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
75,244,4.68,33.5,21.0,124.0,7.36,4.57,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
67,190,4.51,36.0,18.0,121.0,6.86,4.18,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
76,218,4.7,32.5,15.0,121.0,7.19,4.35,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
73,202,4.56,43.5,14.0,129.0,6.85,4.2,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
71,210,4.41,35.0,14.0,125.0,7.19,4.19,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
72,212,4.59,30.0,21.0,123.0,7.25,4.53,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
76,255,4.53,39.0,24.0,125.0,6.85,4.28,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
73,211,4.54,32.0,14.0,118.0,6.86,4.02,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
69,189,4.57,33.0,10.0,119.0,7.19,4.57,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
73,184,4.57,33.5,21.0,119.0,6.68,3.94,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
75,198,4.45,40.5,21.0,127.0,6.93,4.13,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
71,197,4.54,33.5,19.0,122.0,6.72,4.13,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
77,298,4.7,33.0,23.0,115.0,7.19,4.35,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
72,186,4.7,33.0,21.0,115.0,7.19,4.35,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
77,253,4.65,33.0,21.0,115.0,7.19,4.35,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
74,213,4.7,33.0,18.0,115.0,7.19,4.35,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
74,248,4.83,31.5,26.0,115.0,7.21,4.28,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
75,249,4.7,33.0,21.0,115.0,7.19,4.35,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
71,192,4.38,35.0,14.0,127.0,6.71,3.98,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
72,210,4.81,29.5,21.0,112.0,7.18,4.48,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
73,298,5.34,26.5,27.0,99.0,7.81,4.71,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
77,237,4.75,33.5,21.0,119.0,6.9,4.4,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
74,202,4.7,37.0,15.0,127.0,7.19,4.32,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
77,256,4.67,31.0,17.0,113.0,7.34,4.38,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
74,198,4.34,41.0,16.0,131.0,6.56,4.03,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
76,257,4.87,30.0,20.0,118.0,7.12,4.23,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
78,262,4.6,38.5,18.0,128.0,7.53,4.48,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
76,216,4.62,34.0,13.0,121.0,7.07,4.25,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
